0.00062663,0.0020298,0.0025755,0.0026476,0.0024759,0.0021952,0.0018818,0.0015765,0.0012993,0.001058,0.00085367,0.00068395,0.00054496,0.00043232,0.00034177,0.00026943,0.00021192,0.00016638,0.00013043,0.00010213,7.9883e-05,6.2432e-05,4.8761e-05,3.8062e-05,2.9696e-05,2.3161e-05,1.8058e-05,1.4076e-05,1.0969e-05,8.547e-06,6.6586e-06,5.1868e-06,4.0399e-06,3.1463e-06,2.4502e-06,1.908e-06,1.4857e-06,1.1569e-06,9.0077e-07,7.0134e-07,5.4605e-07,4.2514e-07,3.31e-07,2.577e-07,2.0063e-07,1.562e-07,1.216e-07,9.4671e-08,7.3703e-08,5.7379e-08,4.467e-08,3.4776e-08,2.7074e-08,2.1077e-08,1.6409e-08,1.2774e-08,9.9448e-09,7.742e-09,6.0272e-09,4.6922e-09,3.6529e-09,2.8438e-09,2.2139e-09,1.7235e-09,1.3418e-09,1.0446e-09,8.1319e-10,6.3307e-10,4.9285e-10,3.8368e-10,2.987e-10,2.3253e-10,1.8103e-10,1.4093e-10,1.0971e-10,8.5413e-11,6.6494e-11,5.1766e-11,4.03e-11,3.1373e-11,2.4424e-11,1.9014e-11,1.4803e-11,1.1524e-11,8.9713e-12,6.9841e-12,5.4372e-12,4.2328e-12,3.2953e-12,2.5654e-12,1.9971e-12,1.5548e-12,1.2104e-12,9.4229e-13,7.3357e-13,5.7109e-13,4.4459e-13,3.4611e-13,2.6945e-13,2.0977e-13
0.01861,0.018323,0.017584,0.016559,0.015368,0.014098,0.012812,0.011553,0.010349,0.0092194,0.0081735,0.0072158,0.0063469,0.0055645,0.0048644,0.0042413,0.0036893,0.0032025,0.0027745,0.0023995,0.0020718,0.0017863,0.001538,0.0013226,0.001136,0.00097467,0.00083543,0.00071542,0.00061211,0.00052329,0.00044702,0.00038159,0.00032552,0.00027751,0.00023644,0.00020134,0.00017136,0.00014577,0.00012394,0.00010533,8.9479e-05,7.5983e-05,6.4497e-05,5.4728e-05,4.6422e-05,3.9364e-05,3.3368e-05,2.8277e-05,2.3956e-05,2.029e-05,1.7181e-05,1.4544e-05,1.2309e-05,1.0415e-05,8.8108e-06,7.452e-06,6.3015e-06,5.3277e-06,4.5035e-06,3.8061e-06,3.2162e-06,2.7173e-06,2.2955e-06,1.9388e-06,1.6373e-06,1.3826e-06,1.1673e-06,9.8537e-07,8.3173e-07,7.0196e-07,5.9237e-07,4.9984e-07,4.2172e-07,3.5577e-07,3.0011e-07,2.5313e-07,2.1349e-07,1.8004e-07,1.5182e-07,1.2801e-07,1.0793e-07,9.0992e-08,7.6707e-08,6.466e-08,5.4501e-08,4.5936e-08,3.8714e-08,3.2626e-08,2.7494e-08,2.3167e-08,1.9521e-08,1.6448e-08,1.3857e-08,1.1675e-08,9.8352e-09,8.2852e-09,6.9792e-09,5.8789e-09,4.9518e-09,4.1708e-09
0.0076292,0.0073302,0.0066488,0.0058106,0.0049477,0.0041329,0.0034018,0.0027676,0.0022305,0.0017837,0.001417,0.0011195,0.00088026,0.00068927,0.00053775,0.0004182,0.00032431,0.00025086,0.0001936,0.0001491,0.00011462,8.7966e-05,6.7405e-05,5.1578e-05,3.9416e-05,3.0086e-05,2.294e-05,1.7473e-05,1.3297e-05,1.011e-05,7.6806e-06,5.8308e-06,4.4233e-06,3.3535e-06,2.5408e-06,1.924e-06,1.4562e-06,1.1015e-06,8.3289e-07,6.2948e-07,4.7555e-07,3.5913e-07,2.7111e-07,2.0459e-07,1.5434e-07,1.164e-07,8.7758e-08,6.6147e-08,4.9845e-08,3.7552e-08,2.8284e-08,2.1298e-08,1.6035e-08,1.207e-08,9.0837e-09,6.8351e-09,5.1422e-09,3.868e-09,2.9091e-09,2.1877e-09,1.6449e-09,1.2366e-09,9.2956e-10,6.9867e-10,5.2508e-10,3.9457e-10,2.9647e-10,2.2274e-10,1.6733e-10,1.257e-10,9.4414e-11,7.091e-11,5.3254e-11,3.9991e-11,3.0029e-11,2.2548e-11,1.6929e-11,1.271e-11,9.5414e-12,7.1626e-12,5.3766e-12,4.0357e-12,3.0291e-12,2.2735e-12,1.7063e-12,1.2805e-12,9.6099e-13,7.2116e-13,5.4116e-13,4.0608e-13,3.047e-13,2.2863e-13,1.7154e-13,1.2871e-13,9.6567e-14,7.245e-14,5.4355e-14,4.0778e-14,3.0592e-14,2.295e-14
0.01971,0.019536,0.019076,0.01841,0.017601,0.0167,0.015745,0.014765,0.013784,0.012818,0.01188,0.010979,0.01012,0.0093074,0.0085432,0.007828,0.0071614,0.0065425,0.0059697,0.0054409,0.0049539,0.0045065,0.0040961,0.0037203,0.0033768,0.0030631,0.002777,0.0025163,0.0022791,0.0020634,0.0018674,0.0016894,0.0015279,0.0013815,0.0012488,0.0011285,0.0010196,0.00092101,0.00083181,0.00075112,0.00067815,0.00061218,0.00055256,0.00049869,0.00045002,0.00040606,0.00036636,0.00033051,0.00029815,0.00026893,0.00024257,0.00021877,0.0001973,0.00017793,0.00016045,0.00014468,0.00013046,0.00011763,0.00010606,9.5623e-05,8.6211e-05,7.7724e-05,7.0071e-05,6.317e-05,5.6947e-05,5.1337e-05,4.6278e-05,4.1718e-05,3.7606e-05,3.3899e-05,3.0557e-05,2.7544e-05,2.4828e-05,2.238e-05,2.0173e-05,1.8183e-05,1.6389e-05,1.4773e-05,1.3315e-05,1.2002e-05,1.0818e-05,9.7505e-06,8.7885e-06,7.9213e-06,7.1397e-06,6.4352e-06,5.8002e-06,5.2278e-06,4.7119e-06,4.2469e-06,3.8278e-06,3.45e-06,3.1096e-06,2.8027e-06,2.5261e-06,2.2767e-06,2.052e-06,1.8495e-06,1.667e-06,1.5024e-06
0.030342,0.030313,0.030107,0.02977,0.029338,0.028837,0.028288,0.027707,0.027106,0.026492,0.025874,0.025256,0.024642,0.024034,0.023434,0.022845,0.022267,0.021701,0.021147,0.020605,0.020076,0.019559,0.019056,0.018564,0.018085,0.017618,0.017162,0.016718,0.016286,0.015864,0.015454,0.015054,0.014664,0.014284,0.013914,0.013554,0.013203,0.012861,0.012528,0.012204,0.011887,0.01158,0.01128,0.010987,0.010703,0.010426,0.010156,0.0098925,0.0096363,0.0093867,0.0091436,0.0089067,0.008676,0.0084513,0.0082324,0.0080191,0.0078114,0.0076091,0.007412,0.00722,0.007033,0.0068508,0.0066734,0.0065005,0.0063321,0.0061681,0.0060083,0.0058527,0.0057011,0.0055534,0.0054096,0.0052695,0.005133,0.005,0.0048705,0.0047443,0.0046215,0.0045017,0.0043851,0.0042716,0.0041609,0.0040531,0.0039481,0.0038459,0.0037463,0.0036492,0.0035547,0.0034626,0.0033729,0.0032856,0.0032005,0.0031176,0.0030368,0.0029581,0.0028815,0.0028069,0.0027342,0.0026634,0.0025944,0.0025272
0.0085072,0.0091994,0.0094266,0.0093295,0.009013,0.0085549,0.008012,0.0074256,0.0068253,0.0062314,0.0056579,0.0051137,0.0046041,0.0041319,0.0036979,0.0033018,0.0029421,0.0026171,0.0023245,0.0020618,0.0018268,0.001617,0.00143,0.0012637,0.001116,0.000985,0.00086892,0.00076618,0.00067531,0.00059501,0.0005241,0.00046152,0.00040631,0.00035763,0.00031472,0.00027692,0.00024362,0.00021429,0.00018848,0.00016576,0.00014576,0.00012817,0.00011269,9.9075e-05,8.71e-05,7.6568e-05,6.7308e-05,5.9164e-05,5.2005e-05,4.571e-05,4.0177e-05,3.5312e-05,3.1036e-05,2.7277e-05,2.3973e-05,2.1068e-05,1.8516e-05,1.6272e-05,1.4301e-05,1.2568e-05,1.1045e-05,9.706e-06,8.5296e-06,7.4958e-06,6.5872e-06,5.7887e-06,5.087e-06,4.4704e-06,3.9285e-06,3.4522e-06,3.0337e-06,2.6659e-06,2.3428e-06,2.0587e-06,1.8091e-06,1.5898e-06,1.3971e-06,1.2277e-06,1.0788e-06,9.4805e-07,8.3311e-07,7.321e-07,6.4334e-07,5.6534e-07,4.968e-07,4.3657e-07,3.8364e-07,3.3712e-07,2.9625e-07,2.6033e-07,2.2877e-07,2.0103e-07,1.7666e-07,1.5524e-07,1.3642e-07,1.1988e-07,1.0534e-07,9.2572e-08,8.1348e-08,7.1485e-08
0.01563,0.015383,0.014741,0.013851,0.012821,0.011726,0.010623,0.0095465,0.0085222,0.0075646,0.0066819,0.0058771,0.0051499,0.0044979,0.0039169,0.0034021,0.0029479,0.002549,0.0021998,0.001895,0.0016299,0.0013998,0.0012006,0.0010284,0.00087988,0.00075202,0.00064209,0.00054773,0.00046683,0.00039756,0.00033831,0.00028768,0.00024447,0.00020763,0.00017623,0.00014949,0.00012675,0.00010741,9.0986e-05,7.7036e-05,6.5198e-05,5.5157e-05,4.6646e-05,3.9433e-05,3.3325e-05,2.8154e-05,2.3778e-05,2.0077e-05,1.6947e-05,1.4301e-05,1.2065e-05,1.0177e-05,8.5816e-06,7.2351e-06,6.0986e-06,5.1396e-06,4.3306e-06,3.6483e-06,3.073e-06,2.5879e-06,2.1791e-06,1.8346e-06,1.5443e-06,1.2998e-06,1.0939e-06,9.2043e-07,7.744e-07,6.5146e-07,5.4798e-07,4.6089e-07,3.8759e-07,3.2593e-07,2.7404e-07,2.304e-07,1.9369e-07,1.6282e-07,1.3685e-07,1.1502e-07,9.6662e-08,8.123e-08,6.8256e-08,5.7351e-08,4.8185e-08,4.0482e-08,3.4008e-08,2.8568e-08,2.3997e-08,2.0156e-08,1.6929e-08,1.4218e-08,1.1941e-08,1.0028e-08,8.4206e-09,7.0709e-09,5.9374e-09,4.9853e-09,4.1858e-09,3.5143e-09,2.9505e-09,2.4771e-09
0.014364,0.01421,0.013743,0.013068,0.012264,0.01139,0.010487,0.009587,0.0087121,0.0078767,0.0070902,0.0063578,0.005682,0.0050632,0.0044999,0.00399,0.0035305,0.0031181,0.0027491,0.0024201,0.0021276,0.001868,0.0016382,0.0014351,0.001256,0.0010982,0.00095949,0.00083765,0.00073077,0.00063711,0.00055512,0.00048341,0.00042075,0.00036603,0.00031828,0.00027665,0.00024037,0.00020877,0.00018127,0.00015733,0.00013652,0.00011843,0.00010271,8.9052e-05,7.7194e-05,6.6901e-05,5.7969e-05,5.022e-05,4.3499e-05,3.7671e-05,3.262e-05,2.8241e-05,2.4447e-05,2.116e-05,1.8312e-05,1.5846e-05,1.3711e-05,1.1862e-05,1.0262e-05,8.8764e-06,7.6775e-06,6.6399e-06,5.7422e-06,4.9655e-06,4.2935e-06,3.7123e-06,3.2096e-06,2.7748e-06,2.3987e-06,2.0736e-06,1.7924e-06,1.5493e-06,1.3391e-06,1.1574e-06,1.0003e-06,8.6447e-07,7.4708e-07,6.4561e-07,5.5791e-07,4.8211e-07,4.166e-07,3.5998e-07,3.1105e-07,2.6876e-07,2.3222e-07,2.0064e-07,1.7335e-07,1.4978e-07,1.294e-07,1.118e-07,9.6589e-08,8.3447e-08,7.2092e-08,6.2281e-08,5.3805e-08,4.6482e-08,4.0156e-08,3.469e-08,2.9967e-08,2.5888e-08
0.002743,0.003656,0.00387,0.0037063,0.0033584,0.0029397,0.002514,0.0021148,0.0017578,0.0014479,0.0011845,0.0009638,0.00078099,0.00063078,0.00050813,0.00040847,0.00032781,0.00026272,0.00021033,0.00016823,0.00013447,0.00010742,8.5767e-05,6.8455e-05,5.462e-05,4.3571e-05,3.4749e-05,2.7709e-05,2.2092e-05,1.7612e-05,1.4039e-05,1.119e-05,8.9185e-06,7.1079e-06,5.6646e-06,4.5142e-06,3.5974e-06,2.8667e-06,2.2844e-06,1.8203e-06,1.4505e-06,1.1558e-06,9.2099e-07,7.3387e-07,5.8477e-07,4.6595e-07,3.7128e-07,2.9584e-07,2.3573e-07,1.8783e-07,1.4966e-07,1.1925e-07,9.5022e-08,7.5714e-08,6.033e-08,4.8071e-08,3.8303e-08,3.052e-08,2.4319e-08,1.9377e-08,1.544e-08,1.2302e-08,9.8026e-09,7.8107e-09,6.2236e-09,4.959e-09,3.9514e-09,3.1484e-09,2.5087e-09,1.9989e-09,1.5928e-09,1.2691e-09,1.0112e-09,8.0575e-10,6.4203e-10,5.1157e-10,4.0762e-10,3.2479e-10,2.588e-10,2.0621e-10,1.6431e-10,1.3092e-10,1.0432e-10,8.3121e-11,6.6231e-11,5.2773e-11,4.205e-11,3.3505e-11,2.6697e-11,2.1272e-11,1.695e-11,1.3506e-11,1.0761e-11,8.5747e-12,6.8323e-12,5.444e-12,4.3378e-12,3.4564e-12,2.7541e-12,2.1944e-12
0.0071375,0.0068054,0.0060158,0.0050813,0.0041645,0.0033411,0.0026387,0.002059,0.0015917,0.0012212,0.00093135,0.00070676,0.00053413,0.00040228,0.00030211,0.00022633,0.00016921,0.00012628,9.4101e-05,7.0032e-05,5.206e-05,3.8664e-05,2.869e-05,2.1274e-05,1.5766e-05,1.1677e-05,8.6444e-06,6.3969e-06,4.7321e-06,3.4994e-06,2.5871e-06,1.9122e-06,1.4131e-06,1.0441e-06,7.713e-07,5.6971e-07,4.2075e-07,3.1071e-07,2.2943e-07,1.694e-07,1.2506e-07,9.2328e-08,6.8157e-08,5.0311e-08,3.7137e-08,2.7411e-08,2.0232e-08,1.4932e-08,1.1021e-08,8.1338e-09,6.0029e-09,4.4302e-09,3.2695e-09,2.4129e-09,1.7807e-09,1.3141e-09,9.6975e-10,7.1564e-10,5.2811e-10,3.8972e-10,2.876e-10,2.1223e-10,1.5662e-10,1.1557e-10,8.5286e-11,6.2936e-11,4.6443e-11,3.4272e-11,2.5291e-11,1.8663e-11,1.3772e-11,1.0163e-11,7.4994e-12,5.534e-12,4.0837e-12,3.0135e-12,2.2237e-12,1.641e-12,1.2109e-12,8.9357e-13,6.5939e-13,4.8658e-13,3.5906e-13,2.6496e-13,1.9552e-13,1.4428e-13,1.0647e-13,7.8567e-14,5.7976e-14,4.2782e-14,3.157e-14,2.3297e-14,1.7191e-14,1.2686e-14,9.3612e-15,6.9079e-15,5.0975e-15,3.7616e-15,2.7758e-15,2.0483e-15
